INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,NEIGHBORHOOD,STREET,OCCURRED_ON_DATE,YEAR,MONTH,MONTH_YEAR,DAY_OF_WEEK,HOUR,TIME_OF_DAY,SEASON,IS_WEEKEND,Lat,Long
252038794,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,SUMMER ST,2025-05-15 18:51:00,2025,5,2025-05,Thursday,18,Evening,Spring,0,42.35474967979447,-71.05951251232561
242071156,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,HYDE PARK AVE,2024-08-22 10:51:00,2024,8,2024-08,Thursday,10,Morning,Summer,0,42.2997036668845,-71.11370353777997
252019431,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,MONADNOCK ST,2025-03-12 08:29:00,2025,3,2025-03,Wednesday,8,Morning,Spring,0,42.3163385506192,-71.06879992277875
252015163,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TREMONT ST,2025-02-25 12:50:00,2025,2,2025-02,Tuesday,12,Afternoon,Winter,0,42.35637530546307,-71.06213512963006
252015252,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,ADAMS ST,2025-02-25 17:44:00,2025,2,2025-02,Tuesday,17,Afternoon,Winter,0,42.30137775148978,-71.05971353812065
232040377,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,Jamaica Plain,WASHINGTON ST,2023-05-23 18:08:00,2023,5,2023-05,Tuesday,18,Evening,Spring,0,42.309718567672725,-71.10429431787648
232014789,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,West Roxbury,CENTRE ST,2023-02-24 00:00:00,2023,2,2023-02,Friday,0,Late Night,Winter,0,42.287093552591074,-71.14822128377165
232013734,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,WALDEN ST,2023-02-20 14:56:00,2023,2,2023-02,Monday,14,Afternoon,Winter,0,42.323877032555416,-71.10409268668307
232013624,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,HARRISON AVE,2023-02-20 04:45:00,2023,2,2023-02,Monday,4,Late Night,Winter,0,42.34329794595815,-71.06458096424923
232038597,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,Jamaica Plain,WASHINGTON ST,2023-05-17 19:27:00,2023,5,2023-05,Wednesday,19,Evening,Spring,0,42.309718567672725,-71.10429431787648
232025962,1832,SICK ASSIST - DRUG RELATED ILLNESS,B2,Roxbury,WARREN ST,2023-04-04 12:36:00,2023,4,2023-04,Tuesday,12,Afternoon,Spring,0,42.320268205336056,-71.0815049425355
232026037,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TREMONT ST,2023-04-04 17:45:00,2023,4,2023-04,Tuesday,17,Afternoon,Spring,0,42.35637530546307,-71.06213512963006
232025926,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"ROXBURY ST & WASHINGTON ST
ROXBURY, MA 02119
UNITE",2023-04-04 10:50:00,2023,4,2023-04,Tuesday,10,Morning,Spring,0,42.32960898797933,-71.08462103764323
232001413,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,BURBANK ST,2023-01-06 11:50:00,2023,1,2023-01,Friday,11,Morning,Winter,0,42.34447408541883,-71.0888932603075
232001416,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"MASSACHUSETTS AVE & ALBANY ST
BOSTON, MA 02118
UNI",2023-01-06 11:58:00,2023,1,2023-01,Friday,11,Morning,Winter,0,42.33355202445924,-71.07351195090317
242001806,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2024-01-06 18:00:00,2024,1,2024-01,Saturday,18,Evening,Winter,1,42.34128750439044,-71.05467932649397
232025975,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,HANCOCK ST,2023-04-04 14:43:00,2023,4,2023-04,Tuesday,14,Afternoon,Spring,0,42.3104339974624,-71.06134009762133
232025968,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"BEDFORD ST & CHAUNCY ST
BOSTON, MA 02111
UNITED ST",2023-04-04 13:40:00,2023,4,2023-04,Tuesday,13,Afternoon,Spring,0,42.35359703639956,-71.06029099024497
232026105,1832,SICK ASSIST - DRUG RELATED ILLNESS,B3,Mattapan,ROCKWELL ST,2023-04-04 21:28:00,2023,4,2023-04,Tuesday,21,Night,Spring,0,42.28339069344123,-71.0738862780023
232004967,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,WASHINGTON ST,2023-01-19 17:10:00,2023,1,2023-01,Thursday,17,Afternoon,Winter,0,42.35591934853281,-71.06000538982026
232005046,1832,SICK ASSIST - DRUG RELATED ILLNESS,D14,Brighton/Allston,CAMBRIDGE ST,2023-01-19 00:00:00,2023,1,2023-01,Thursday,0,Late Night,Winter,0,42.35182904120279,-71.14227491347742
232030939,1832,SICK ASSIST - DRUG RELATED ILLNESS,A7,East Boston,MAVERICK ST,2023-04-21 21:17:00,2023,4,2023-04,Friday,21,Night,Spring,0,42.36950697119838,-71.03747222033135
232002701,1832,SICK ASSIST - DRUG RELATED ILLNESS,C11,Dorchester,DORCHESTER AVE,2023-01-11 10:42:00,2023,1,2023-01,Wednesday,10,Morning,Winter,0,42.30470399216786,-71.05908258402557
232002825,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,BLUE HILL AVE,2023-01-11 17:25:00,2023,1,2023-01,Wednesday,17,Afternoon,Winter,0,42.31162834253698,-71.08094293912549
232023465,1832,SICK ASSIST - DRUG RELATED ILLNESS,E5,West Roxbury,"WASHINGTON ST & GROVE ST
WEST ROXBURY, MA 02132
UN",2023-03-26 13:27:00,2023,3,2023-03,Sunday,13,Afternoon,Spring,1,42.26117202826441,-71.15703002958432
252102850,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,SUMMER ST,2025-12-05 18:00:00,2025,12,2025-12,Friday,18,Evening,Winter,0,42.35450139025595,-71.05916774307988
252103098,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,NEWCOMB ST,2025-12-06 16:45:00,2025,12,2025-12,Saturday,16,Afternoon,Winter,1,42.33418174963894,-71.078664414317
252103080,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,Hyde Park,CUMMINS HIGHWAY/WOODHAVEN,2025-12-06 15:02:00,2025,12,2025-12,Saturday,15,Afternoon,Winter,1,42.26842898112796,-71.10108005443686
252103035,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,"SUMMER ST & WASHINGTON ST
BOSTON, MA 02111
UNITED ",2025-12-06 12:28:00,2025,12,2025-12,Saturday,12,Afternoon,Winter,1,42.35545900917228,-71.06052396918244
252102905,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,"WINTER PL & MUSIC HALL PL
BOSTON, MA 02111
UNITED ",2025-12-05 19:19:00,2025,12,2025-12,Friday,19,Evening,Winter,0,42.35579897229034,-71.06128195012624
252103144,1832,SICK ASSIST - DRUG RELATED ILLNESS,C11,Dorchester,DORCHESTER AVE,2025-12-06 20:01:00,2025,12,2025-12,Saturday,20,Evening,Winter,1,42.27357720483551,-71.06770430263478
232026356,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,MASSACHUSETTS AVE,2023-04-05 20:00:00,2023,4,2023-04,Wednesday,20,Evening,Spring,0,42.32553800747193,-71.06579591901075
232005178,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,WASHINGTON ST,2023-01-20 12:05:00,2023,1,2023-01,Friday,12,Afternoon,Winter,0,42.35272947428533,-71.06256290848422
232031741,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,"ATKINSON ST & SOUTHAMPTON ST
ROXBURY, MA 02118
UNI",2023-04-25 00:55:00,2023,4,2023-04,Tuesday,0,Late Night,Spring,0,42.33189795778703,-71.06908204191207
232031162,1832,SICK ASSIST - DRUG RELATED ILLNESS,D14,Brighton/Allston,BOULEVARD TER,2023-04-22 19:33:00,2023,4,2023-04,Saturday,19,Evening,Spring,1,42.34717080622199,-71.13952018679925
232023541,1832,SICK ASSIST - DRUG RELATED ILLNESS,A15,Charlestown,RUTHERFORD AVE,2023-03-26 18:58:00,2023,3,2023-03,Sunday,18,Evening,Spring,1,42.3736634680033,-71.0647360051508
232023534,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,BOWDOIN ST,2023-03-26 19:10:00,2023,3,2023-03,Sunday,19,Evening,Spring,1,42.36038172517122,-71.06285768482353
252105943,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TEMPLE PL,2025-12-16 14:50:00,2025,12,2025-12,Tuesday,14,Afternoon,Winter,0,42.35521428732261,-71.06206350909659
232094877,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,West Roxbury,CENTRE ST,2023-11-21 07:30:00,2023,11,2023-11,Tuesday,7,Morning,Fall,0,42.287093552591074,-71.14822128377165
232094740,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,"MASSACHUSETTS AVE & GERARD ST
BOSTON, MA 02118
UNI",2023-11-21 12:50:00,2023,11,2023-11,Tuesday,12,Afternoon,Fall,0,42.33222298773018,-71.07169004393315
232095113,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,West Roxbury,CENTRE ST,2023-11-22 07:30:00,2023,11,2023-11,Wednesday,7,Morning,Fall,0,42.287093552591074,-71.14822128377165
232105547,1832,SICK ASSIST - DRUG RELATED ILLNESS,C11,Dorchester,MOUNT EVERETT ST,2023-12-28 04:04:00,2023,12,2023-12,Thursday,4,Late Night,Winter,0,42.31013569338284,-71.07029309795223
232011191,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,S HUNTINGTON AVE,2023-02-10 22:40:00,2023,2,2023-02,Friday,22,Night,Winter,0,42.329552454569225,-71.11112428768338
232105640,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"ALBANY ST & NORTHAMPTON ST
ROXBURY, MA 02119
UNITE",2023-12-28 13:00:00,2023,12,2023-12,Thursday,13,Afternoon,Winter,0,42.33284896647989,-71.07440598093662
232105669,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,HARRISON AVE,2023-12-28 07:30:00,2023,12,2023-12,Thursday,7,Morning,Winter,0,42.33954198983015,-71.06940876967543
232094852,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TREMONT ST,2023-11-21 17:15:00,2023,11,2023-11,Tuesday,17,Afternoon,Fall,0,42.35594238717984,-71.06258333167791
232094799,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,HANCOCK ST,2023-11-21 16:38:00,2023,11,2023-11,Tuesday,16,Afternoon,Fall,0,42.3104339974624,-71.06134009762133
232095044,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,STATE ST,2023-11-22 12:40:00,2023,11,2023-11,Wednesday,12,Afternoon,Fall,0,42.358922525181626,-71.05635419161882
232011155,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,KEARSARGE AVE,2023-02-10 13:15:00,2023,2,2023-02,Friday,13,Afternoon,Winter,0,42.32685020327328,-71.08213195691833
232016025,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,TREMONT ST,2023-03-01 11:13:00,2023,3,2023-03,Wednesday,11,Morning,Spring,0,42.35637530546307,-71.06213512963006
232015982,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,BOWDOIN ST,2023-03-01 07:54:00,2023,3,2023-03,Wednesday,7,Morning,Spring,0,42.36038172517122,-71.06285768482353
232106463,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,GIBSON ST,2023-12-31 12:30:00,2023,12,2023-12,Sunday,12,Afternoon,Winter,1,42.29755532959654,-71.05970910242573
232016224,1832,SICK ASSIST - DRUG RELATED ILLNESS,A7,East Boston,MAVERICK SQ,2023-03-01 00:00:00,2023,3,2023-03,Wednesday,0,Late Night,Spring,0,42.36943145185903,-71.03917178493822
232039315,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2023-05-20 02:34:00,2023,5,2023-05,Saturday,2,Late Night,Spring,1,42.28389647281277,-71.09168023569073
232000930,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2023-01-04 17:13:00,2023,1,2023-01,Wednesday,17,Afternoon,Winter,0,42.34128750439044,-71.05467932649397
232000975,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,"MORTON ST & GALLIVAN BLVD
BOSTON, MA 02126
UNITED ",2023-01-04 17:55:00,2023,1,2023-01,Wednesday,17,Afternoon,Winter,0,42.27885000413272,-71.0801400169774
232000998,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,AMORY ST,2023-01-04 20:47:00,2023,1,2023-01,Wednesday,20,Evening,Winter,0,42.31915677884404,-71.10067582691826
232000925,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,"SOUTHAMPTON ST & ATKINSON ST
BOSTON, MA 02118
UNIT",2023-01-04 11:36:00,2023,1,2023-01,Wednesday,11,Morning,Winter,0,42.33189100658753,-71.069076993088
232000754,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,"SEAVER ST & ERIE ST
BOSTON, MA 02121
UNITED STATES",2023-01-04 00:00:00,2023,1,2023-01,Wednesday,0,Late Night,Winter,0,42.30259996007074,-71.08006002805854
252105916,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TREMONT ST,2025-12-16 15:22:00,2025,12,2025-12,Tuesday,15,Afternoon,Winter,0,42.35594238717984,-71.06258333167791
252105845,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,ALBANY ST,2025-12-16 09:17:00,2025,12,2025-12,Tuesday,9,Morning,Winter,0,42.33428840659414,-71.07239517543796
252105952,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,MASSACHUSETTS AVE,2025-12-16 17:10:00,2025,12,2025-12,Tuesday,17,Afternoon,Winter,0,42.33152148278477,-71.0708530659426
242000140,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,TREMONT ST,2024-01-01 12:22:00,2024,1,2024-01,Monday,12,Afternoon,Winter,0,42.35540737516959,-71.06312432552214
242000486,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,WINTER ST,2024-01-02 17:50:00,2024,1,2024-01,Tuesday,17,Afternoon,Winter,0,42.35602373388714,-71.06177615141588
242000411,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,BOYLSTON ST,2024-01-02 14:45:00,2024,1,2024-01,Tuesday,14,Afternoon,Winter,0,42.35241814728605,-71.06525498581209
242000805,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"VINE AVE & VINE ST
ROXBURY, MA 02119
UNITED STATES",2024-01-03 07:47:00,2024,1,2024-01,Wednesday,7,Morning,Winter,0,42.3260830238227,-71.07793498321134
242000444,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,HANCOCK ST,2024-01-02 14:00:00,2024,1,2024-01,Tuesday,14,Afternoon,Winter,0,42.3104339974624,-71.06134009762133
242000515,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2024-01-02 20:31:00,2024,1,2024-01,Tuesday,20,Evening,Winter,0,42.28482576580487,-71.09137368938802
232014131,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,Hyde Park,RIVER ST,2023-02-21 22:31:00,2023,2,2023-02,Tuesday,22,Night,Winter,0,42.26633004067481,-71.09746446726865
232013988,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,HARRISON AVE,2023-02-21 13:02:00,2023,2,2023-02,Tuesday,13,Afternoon,Winter,0,42.3358173309073,-71.07404382537072
232013983,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,"BRADSTON ST & ATKINSON ST
ROXBURY, MA 02118
UNITED",2023-02-21 14:30:00,2023,2,2023-02,Tuesday,14,Afternoon,Winter,0,42.33328895375212,-71.06818096650171
242104207,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,GIBSON ST,2024-12-10 18:03:00,2024,12,2024-12,Tuesday,18,Evening,Winter,0,42.29755532959654,-71.05970910242573
242104309,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,"SUMMER ST & WASHINGTON ST
BOSTON, MA 02110
UNITED ",2024-12-11 02:36:00,2024,12,2024-12,Wednesday,2,Late Night,Winter,0,42.355463016268985,-71.06053595819145
252023229,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,Jamaica Plain,WALNUT PARK,2025-03-24 18:40:00,2025,3,2025-03,Monday,18,Evening,Spring,0,42.31451478938523,-71.0947082029948
242104136,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,HARRISON AVE,2024-12-10 12:12:00,2024,12,2024-12,Tuesday,12,Afternoon,Winter,0,42.329616336906845,-71.08232205800962
242104585,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,SUMMER ST,2024-12-12 01:53:00,2024,12,2024-12,Thursday,1,Late Night,Winter,0,42.35450139025595,-71.05916774307988
252051476,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,"MASSACHUSETTS AVE & MELNEA CASS BLVD
ROXBURY, MA 0",2025-06-26 00:39:00,2025,6,2025-06,Thursday,0,Late Night,Summer,0,42.33260397616708,-71.07202405807425
252051997,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,"BREMEN ST & GOVE ST
EAST BOSTON, MA 02128
UNITED S",2025-06-27 17:40:00,2025,6,2025-06,Friday,17,Afternoon,Summer,0,42.3709079931979,-71.03655697746115
252051993,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,S BREMEN ST,2025-06-27 00:00:00,2025,6,2025-06,Friday,0,Late Night,Summer,0,42.36780297149179,-71.03943328320705
252074870,1825,DRUGS - POSSESSION OF DRUG PARAPHANALIA,D4,South End/Fenway,MASSACHUSETTS AVE,2025-09-08 14:04:00,2025,9,2025-09,Monday,14,Afternoon,Fall,0,42.33285585021935,-71.07262417838369
242104415,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2024-12-11 07:30:00,2024,12,2024-12,Wednesday,7,Morning,Winter,0,42.34128750439044,-71.05467932649397
252074979,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2025-09-08 16:00:00,2025,9,2025-09,Monday,16,Afternoon,Fall,0,42.28482576580487,-71.09137368938802
252074954,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2025-09-08 07:30:00,2025,9,2025-09,Monday,7,Morning,Fall,0,42.34128750439044,-71.05467932649397
252075038,1832,SICK ASSIST - DRUG RELATED ILLNESS,B2,Roxbury,"HARRISON AVE & ZEIGLER ST
ROXBURY, MA 02119
UNITED",2025-09-09 01:09:00,2025,9,2025-09,Tuesday,1,Late Night,Fall,0,42.329298026564224,-71.08248399656884
252075109,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,POMPEII ST,2025-09-09 10:31:00,2025,9,2025-09,Tuesday,10,Morning,Fall,0,42.32969471194651,-71.07044409896467
252074891,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,Brighton/Allston,WASHINGTON ST,2025-09-08 15:30:00,2025,9,2025-09,Monday,15,Afternoon,Fall,0,42.34266945543176,-71.14098778582976
252074769,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"WASHINGTON ST & MELNEA CASS BLVD
BOSTON, MA 02119
",2025-09-08 10:47:00,2025,9,2025-09,Monday,10,Morning,Fall,0,42.33285898429052,-71.08103004128444
252075274,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,ALBANY ST,2025-09-09 15:43:00,2025,9,2025-09,Tuesday,15,Afternoon,Fall,0,42.33428840659414,-71.07239517543796
242093037,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,Brighton/Allston,"COMMONWEALTH AVE & WARREN ST
BOSTON, MA 02135
UNIT",2024-11-01 16:05:00,2024,11,2024-11,Friday,16,Afternoon,Fall,0,42.34860000913145,-71.14022197339038
242092733,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2024-10-31 16:00:00,2024,10,2024-10,Thursday,16,Afternoon,Fall,0,42.28482576580487,-71.09137368938802
252074910,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,"WOODWORTH ST & REDFIELD ST
DORCHESTER, MA 02122
UN",2025-09-08 16:46:00,2025,9,2025-09,Monday,16,Afternoon,Fall,0,42.28788698365598,-71.04160903094144
252074987,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"MARVIN ST & WASHINGTON ST
ROXBURY, MA 02119
UNITED",2025-09-08 17:45:00,2025,9,2025-09,Monday,17,Afternoon,Fall,0,42.32988803410719,-71.08445904658335
252064750,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"NORTHAMPTON ST & PARMELEE ST
BOSTON, MA 02118
UNIT",2025-08-07 13:36:00,2025,8,2025-08,Thursday,13,Afternoon,Summer,0,42.33561796185409,-71.07715194161315
252064346,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,"SOUTHAMPTON ST & TOPEKA ST
ROXBURY, MA 02118
UNITE",2025-08-06 12:33:00,2025,8,2025-08,Wednesday,12,Afternoon,Summer,0,42.33168200824714,-71.06798699336412
252064952,1832,SICK ASSIST - DRUG RELATED ILLNESS,C11,Dorchester,WILLIAM T MORRISSEY BLVD,2025-08-08 01:34:00,2025,8,2025-08,Friday,1,Late Night,Summer,0,42.29681642432516,-71.04853784495945
252075310,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"WASHINGTON ST & MELNEA CASS BLVD
BOSTON, MA 02119
",2025-09-09 20:11:00,2025,9,2025-09,Tuesday,20,Evening,Fall,0,42.33285898429052,-71.08103004128444
252009743,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,ROXBURY ST,2025-02-05 16:22:00,2025,2,2025-02,Wednesday,16,Afternoon,Winter,0,42.32952035449149,-71.08530640838333
232027148,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,MONSIGNOR REYNOLDS WAY,2023-04-08 13:30:00,2023,4,2023-04,Saturday,13,Afternoon,Spring,1,42.340558844073534,-71.07022770536241
232027236,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,MASSACHUSETTS AVE,2023-04-08 20:18:00,2023,4,2023-04,Saturday,20,Evening,Spring,1,42.32553800747193,-71.06579591901075
252075272,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,MASSACHUSETTS AVE,2025-09-09 17:55:00,2025,9,2025-09,Tuesday,17,Afternoon,Fall,0,42.3342194178955,-71.07434615707857
252075295,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2025-09-09 07:30:00,2025,9,2025-09,Tuesday,7,Morning,Fall,0,42.34128750439044,-71.05467932649397
252075294,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"ALBANY ST & MASSACHUSETTS AVE
BOSTON, MA 02118
UNI",2025-09-09 18:50:00,2025,9,2025-09,Tuesday,18,Evening,Fall,0,42.3334999801716,-71.07350999617319
232027290,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,WORCESTER ST,2023-04-09 00:11:00,2023,4,2023-04,Sunday,0,Late Night,Spring,1,42.34102032527807,-71.07972112977828
232027274,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,HAVILAND ST,2023-04-08 21:46:00,2023,4,2023-04,Saturday,21,Night,Spring,1,42.34627139491296,-71.0887259912778
232020067,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,ALBANY ST,2023-03-16 11:06:00,2023,3,2023-03,Thursday,11,Morning,Spring,0,42.33428840659414,-71.07239517543796
252046344,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,NORTHAMPTON ST,2025-06-09 11:09:00,2025,6,2025-06,Monday,11,Morning,Summer,0,42.333951248393774,-71.07538938822692
252046566,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,Brighton/Allston,COMMONWEALTH AVE,2025-06-09 21:45:00,2025,6,2025-06,Monday,21,Night,Summer,0,42.35034269234086,-71.13038206644046
252051943,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,"HARRISON AVE & NORTHAMPTON ST
ROXBURY, MA 02118
UN",2025-06-27 15:11:00,2025,6,2025-06,Friday,15,Afternoon,Summer,0,42.33444895678735,-71.07574199427347
252088494,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,MELNEA CASS BLVD,2025-10-19 20:07:00,2025,10,2025-10,Sunday,20,Evening,Fall,1,42.331829609145,-71.0734727352688
252064476,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,LINVALE TER,2025-08-06 18:09:00,2025,8,2025-08,Wednesday,18,Evening,Summer,0,42.271328152102654,-71.08794973734472
242077286,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2024-09-10 20:34:00,2024,9,2024-09,Tuesday,20,Evening,Fall,0,42.28482576580487,-71.09137368938802
252042229,1832,SICK ASSIST - DRUG RELATED ILLNESS,D14,Brighton/Allston,CAMELOT CT,2025-05-27 05:21:00,2025,5,2025-05,Tuesday,5,Late Night,Spring,0,42.350073117560605,-71.14108202379664
252030645,1832,SICK ASSIST - DRUG RELATED ILLNESS,A7,East Boston,"LONDON ST & MAVERICK ST
EAST BOSTON, MA 02128
UNIT",2025-04-19 11:56:00,2025,4,2025-04,Saturday,11,Morning,Spring,1,42.37102404027576,-71.04093498328717
